City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
394,Ajdabiya,LY,2021-09-09 04:32:36,30.7554,20.2263,71.62,71,0,5.84
395,Noyabrsk,RU,2021-09-09 04:32:36,63.1994,75.4507,49.1,53,82,3.38
396,Sonoita,MX,2021-09-09 04:32:37,31.85,-112.8333,88.54,49,58,5.91
397,Orsha,BY,2021-09-09 04:32:37,54.5153,30.4053,51.91,77,50,8.21
398,Corpus Christi,US,2021-09-09 04:29:34,27.8006,-97.3964,84.18,68,1,1.99
399,Banjar,ID,2021-09-09 04:32:37,-8.19,114.9675,84.06,67,91,1.5
400,Beringovskiy,RU,2021-09-09 04:32:38,63.05,179.3167,42.6,67,85,7.54
401,Mersing,MY,2021-09-09 04:32:38,2.4312,103.8405,89.51,62,40,2.3
402,Tiksi,RU,2021-09-09 04:32:38,71.6872,128.8694,40.15,66,76,20.65
403,Smoky Lake,CA,2021-09-09 04:32:39,54.1169,-112.4686,61.52,67,100,4.61
404,Mamallapuram,IN,2021-09-09 04:32:39,12.6264,80.1722,89.65,53,94,15.9
405,Manyana,BW,2021-09-09 04:32:40,-23.4,21.7167,57.29,78,77,11.79
406,Ust-Maya,RU,2021-09-09 04:32:40,60.4167,134.5333,58.8,27,37,6.46
407,Ruteng,ID,2021-09-09 04:32:40,-8.6136,120.4721,74.82,58,76,1.3
408,Agarak,AM,2021-09-09 04:32:40,39.2068,46.5446,54.63,91,100,2.75
409,Albania,AL,2021-09-09 04:32:41,41.0,20.0,61.99,57,100,4.99
410,Poum,NC,2021-09-09 04:32:41,-20.2333,164.0167,71.24,58,97,7.7
411,Boguchar,RU,2021-09-09 04:32:41,49.9358,40.545,58.93,40,11,10.07
412,Qandala,SO,2021-09-09 04:32:41,11.472,49.8728,91.15,53,86,4.03
413,Launceston,AU,2021-09-09 04:29:33,-41.45,147.1667,60.44,71,75,5.01
414,Nenjiang,CN,2021-09-09 04:32:42,49.1833,125.2167,56.86,94,98,3.49
415,Acapulco,MX,2021-09-09 04:29:45,16.8634,-99.8901,78.71,87,100,3.58
416,Goundam,ML,2021-09-09 04:32:42,16.4145,-3.6708,88.61,42,99,5.97
417,General Roca,AR,2021-09-09 04:32:42,-39.0333,-67.5833,45.0,64,9,4.32
418,Bida,NG,2021-09-09 04:32:43,9.0833,6.0167,73.47,94,100,1.61
419,Itupiranga,BR,2021-09-09 04:32:43,-5.1347,-49.3267,77.32,81,25,3.69
420,Traverse City,US,2021-09-09 04:30:18,44.7631,-85.6206,64.6,63,90,12.66
421,Apatou,GF,2021-09-09 04:32:43,5.155,-54.3472,73.17,100,60,2.33
422,Tondano,ID,2021-09-09 04:32:44,1.3038,124.9112,73.49,93,100,1.59
423,Husavik,IS,2021-09-09 04:32:44,66.0449,-17.3389,48.11,72,1,8.97
424,Takoradi,GH,2021-09-09 04:32:45,4.8845,-1.7554,75.34,94,29,5.5
425,Aripuana,BR,2021-09-09 04:32:46,-9.1667,-60.6333,76.26,68,3,1.95
426,Arvika,SE,2021-09-09 04:32:46,59.6553,12.5852,57.81,99,21,3.33
427,Nobres,BR,2021-09-09 04:32:46,-14.7203,-56.3275,85.55,43,86,3.49
428,Jiuquan,CN,2021-09-09 04:32:47,39.7432,98.5174,85.48,9,0,18.52
429,Broome,US,2021-09-09 04:32:47,42.2506,-75.833,65.19,88,99,1.01
430,Ponta Delgada,PT,2021-09-09 04:32:47,37.7333,-25.6667,72.32,78,40,8.05
431,Severo-Yeniseyskiy,RU,2021-09-09 04:32:48,60.3725,93.0408,49.3,70,100,13.31
432,Abu Samrah,SY,2021-09-09 04:32:48,35.3029,37.1841,73.63,71,0,9.13
433,Sao Filipe,CV,2021-09-09 04:32:48,14.8961,-24.4956,77.47,81,35,0.87
434,Alyangula,AU,2021-09-09 04:32:48,-13.8483,136.4192,84.07,51,40,19.57
435,Pingliang,CN,2021-09-09 04:32:49,35.5392,106.6861,84.02,17,0,2.19
436,Nacala,MZ,2021-09-09 04:32:49,-14.5428,40.6728,74.84,74,5,7.83
437,Copiapo,CL,2021-09-09 04:32:49,-27.3667,-70.3333,46.09,40,0,1.12
438,Arman,RU,2021-09-09 04:32:13,59.7,150.1667,49.48,52,95,6.82
439,Cartagena Del Chaira,CO,2021-09-09 04:32:50,1.3349,-74.8429,70.21,99,79,1.23
440,Bulz,RO,2021-09-09 04:32:50,46.9167,22.6833,46.87,65,2,3.87
441,Pedernales,DO,2021-09-09 04:32:50,18.0384,-71.744,80.47,72,15,3.02
442,Imeni Poliny Osipenko,RU,2021-09-09 04:32:51,52.4201,136.4853,69.28,58,88,10.78
443,Saint Anthony,US,2021-09-09 04:32:51,45.0205,-93.218,62.71,80,1,3.44
444,Anzio,IT,2021-09-09 04:32:51,41.4853,12.6179,68.97,82,2,6.2
445,Belaya Gora,RU,2021-09-09 04:32:52,68.5333,146.4167,36.34,66,99,10.11
446,Zhuhai,CN,2021-09-09 04:32:52,22.2769,113.5678,93.78,70,20,8.05
447,Sinegorskiy,RU,2021-09-09 04:32:52,48.0139,40.8447,52.83,37,0,1.83
448,Presidencia Roque Saenz Pena,AR,2021-09-09 04:32:52,-26.7852,-60.4388,52.83,66,0,5.46
449,Marzuq,YE,2021-09-09 04:32:53,14.4,46.4667,84.7,40,87,8.93
450,Norman Wells,CA,2021-09-09 04:32:53,65.282,-126.8329,55.44,62,20,5.75
451,Staryy Nadym,RU,2021-09-09 04:32:53,65.6118,72.6842,49.19,50,10,9.98
452,Olgod,DK,2021-09-09 04:32:54,55.8068,8.6286,57.06,73,10,5.7
453,Peniche,PT,2021-09-09 04:32:54,39.3558,-9.3811,69.89,93,40,8.59
454,Bochil,MX,2021-09-09 04:32:54,16.9833,-92.9167,66.16,98,100,2.3
455,Dubovskoye,RU,2021-09-09 04:32:54,47.4092,42.7575,55.42,44,1,5.32
456,Southbridge,US,2021-09-09 04:28:29,42.0751,-72.0334,73.72,91,36,1.01
457,Yelizovo,RU,2021-09-09 04:32:55,53.1873,158.3805,69.94,43,75,11.18
458,Oranjemund,NA,2021-09-09 04:32:55,-28.55,16.4333,64.71,25,1,7.29
459,Ondjiva,AO,2021-09-09 04:32:55,-17.0667,15.7333,63.7,20,5,7.2
460,Port Blair,IN,2021-09-09 04:32:56,11.6667,92.75,81.72,77,99,18.03
461,Teguldet,RU,2021-09-09 04:32:56,57.3064,88.1667,52.95,78,100,15.75
462,Ilembo,TZ,2021-09-09 04:32:56,-9.25,33.3833,57.25,74,53,5.77
463,Katobu,ID,2021-09-09 04:32:56,-4.9408,122.5276,80.13,85,100,8.46
464,Namibe,AO,2021-09-09 04:32:57,-15.1961,12.1522,64.27,93,0,1.36
465,Plover,US,2021-09-09 04:32:57,44.4564,-89.544,58.05,95,1,1.99
466,Tagbac,PH,2021-09-09 04:32:57,7.089,125.1567,84.52,77,98,4.52
467,Sambava,MG,2021-09-09 04:32:58,-14.2667,50.1667,72.16,64,7,9.35
468,Bukachacha,RU,2021-09-09 04:32:58,52.9833,116.9167,53.96,50,67,3.24
469,Doka,SD,2021-09-09 04:32:58,13.5167,35.7667,71.91,93,99,10.87
470,Pemangkat,ID,2021-09-09 04:32:59,1.1667,108.9667,86.31,62,40,11.52
471,Fortuna,US,2021-09-09 04:32:59,40.5982,-124.1573,66.42,73,90,0.0
472,Bathsheba,BB,2021-09-09 04:32:59,13.2167,-59.5167,83.01,78,20,18.41
473,Hami,CN,2021-09-09 04:33:00,42.8,93.45,88.48,10,0,2.68
474,Dunbar,US,2021-09-09 04:33:00,38.3606,-81.7374,69.17,97,90,1.99
475,Tuatapere,NZ,2021-09-09 04:33:00,-46.1333,167.6833,55.81,74,100,16.64
476,Kraslice,CZ,2021-09-09 04:33:00,50.3237,12.5175,56.14,75,6,3.58
477,Tornio,FI,2021-09-09 04:33:01,65.8481,24.1466,35.62,74,10,4.99
478,Klaksvik,FO,2021-09-09 04:31:12,62.2266,-6.589,47.32,66,92,4.18
479,Maltahohe,NA,2021-09-09 04:30:53,-24.8333,16.9833,54.28,17,0,5.82
480,Nikolayevsk-Na-Amure,RU,2021-09-09 04:33:01,53.1406,140.73,66.9,52,100,5.7
481,Bilma,NE,2021-09-09 04:33:01,18.6853,12.9164,87.03,30,24,7.38
482,Jinchang,CN,2021-09-09 04:33:02,38.4953,102.1739,81.03,14,0,13.78
483,Sao Caetano De Odivelas,BR,2021-09-09 04:33:02,-0.75,-48.02,73.92,95,10,4.52
484,Marica,BR,2021-09-09 04:33:02,-22.9194,-42.8186,75.15,83,57,11.97
485,Eyl,SO,2021-09-09 04:33:03,7.9803,49.8164,82.26,55,91,25.68
486,Cuitareo,MX,2021-09-09 04:33:03,19.6167,-100.6,55.35,98,100,3.02
487,Tiarei,PF,2021-09-09 04:33:03,-17.5333,-149.3333,78.82,81,41,18.9
488,Karymskoye,RU,2021-09-09 04:33:03,51.6167,114.35,48.9,69,98,8.55
489,Yurimaguas,PE,2021-09-09 04:33:04,-5.9,-76.0833,75.4,84,81,2.21
490,Nabire,ID,2021-09-09 04:33:04,-3.3667,135.4833,84.99,67,41,5.79
491,Bykovo,RU,2021-09-09 04:33:05,55.6361,38.0803,57.81,82,40,8.95
492,Almeria,ES,2021-09-09 04:33:05,37.1667,-2.3333,65.77,46,66,7.05
493,Ingham,US,2021-09-09 04:33:06,42.6,-84.3833,60.37,77,1,3.44
494,Thunder Bay,CA,2021-09-09 04:33:06,48.4001,-89.3168,57.29,88,75,3.44
495,Okhotsk,RU,2021-09-09 04:33:06,59.3833,143.3,55.31,66,92,10.65
496,Neyshabur,IR,2021-09-09 04:33:07,36.2133,58.7958,73.26,31,0,2.33
497,Oistins,BB,2021-09-09 04:33:07,13.0667,-59.5333,82.49,78,20,18.41
498,Antofagasta,CL,2021-09-09 04:31:31,-23.65,-70.4,56.48,84,25,0.69
499,Talcahuano,CL,2021-09-09 04:30:18,-36.7167,-73.1167,47.88,93,0,6.91
500,Vostok,RU,2021-09-09 04:33:08,46.4856,135.8833,68.2,56,72,4.81
501,Kuybysheve,UA,2021-09-09 04:33:09,47.358,36.6491,60.22,36,0,4.65
502,Kainantu,PG,2021-09-09 04:33:10,-6.2887,145.8655,61.79,96,100,3.38
503,Tazmalt,DZ,2021-09-09 04:33:11,36.3868,4.3989,76.33,53,51,4.34
504,Teyateyaneng,LS,2021-09-09 04:33:11,-29.1472,27.7489,48.42,57,0,3.2
505,Ebreichsdorf,AT,2021-09-09 04:33:11,47.95,16.4,58.17,54,0,8.01
506,Palana,RU,2021-09-09 04:33:12,59.1167,159.9667,39.97,55,83,16.82
507,Bantry,IE,2021-09-09 04:33:12,51.6833,-9.45,62.08,99,100,0.09
508,Springfield,US,2021-09-09 04:29:19,37.2153,-93.2982,65.17,78,1,0.0
509,Ballina,AU,2021-09-09 04:33:13,-28.8667,153.5667,78.98,56,0,19.57
510,Qui Nhon,VN,2021-09-09 04:33:13,13.7667,109.2333,89.33,61,86,6.67
511,Malindi,KE,2021-09-09 04:33:14,-3.2175,40.1191,77.67,79,22,14.5
512,Cabedelo,BR,2021-09-09 04:33:15,-6.9811,-34.8339,72.27,81,2,10.31
513,Puerto Escondido,MX,2021-09-09 04:33:16,15.85,-97.0667,79.79,86,100,4.85
514,Noumea,NC,2021-09-09 04:30:06,-22.2763,166.4572,75.18,68,85,16.91
515,Marsa Matruh,EG,2021-09-09 04:33:19,31.3525,27.2453,75.4,78,20,5.75
516,Rustenburg,ZA,2021-09-09 04:33:20,-25.6676,27.2421,55.26,83,0,3.83
517,Hackettstown,US,2021-09-09 04:33:21,40.854,-74.8291,74.05,84,53,1.01
518,La Macarena,CO,2021-09-09 04:33:21,2.1837,-73.7849,70.61,97,79,1.12
519,Manhattan,US,2021-09-09 04:29:39,40.7834,-73.9662,76.62,82,1,10.0
520,Wilmington,US,2021-09-09 04:32:23,34.2257,-77.9447,78.71,87,40,8.05
521,Port Alberni,CA,2021-09-09 04:30:20,49.2413,-124.8028,68.13,85,100,7.0
522,Noyon,FR,2021-09-09 04:33:21,49.5833,3.0,69.6,97,95,5.46
523,Saldanha,ZA,2021-09-09 04:33:22,-33.0117,17.9442,50.05,58,99,9.51
524,Manokwari,ID,2021-09-09 04:31:58,-0.8667,134.0833,83.25,73,96,11.23
525,Madison,US,2021-09-09 04:31:30,34.7334,-86.5667,73.51,83,90,8.01
526,Honiara,SB,2021-09-09 04:32:45,-9.4333,159.95,85.01,68,73,12.12
527,Mehamn,NO,2021-09-09 04:33:23,71.0357,27.8492,42.98,96,92,15.52
528,Fushun,CN,2021-09-09 04:33:23,41.8558,123.9233,80.31,58,59,14.99
529,Dicabisagan,PH,2021-09-09 04:33:24,17.0818,122.4157,87.1,67,78,6.53
530,Anloga,GH,2021-09-09 04:33:24,5.7947,0.8973,75.42,90,100,11.27
531,Meiganga,CM,2021-09-09 04:33:24,6.5167,14.3,62.74,95,35,2.62
532,Weiser,US,2021-09-09 04:33:25,44.251,-116.9693,76.6,24,32,4.85
533,Nuevitas,CU,2021-09-09 04:33:25,21.5453,-77.2644,76.44,85,0,4.72
534,Nunoa,PE,2021-09-09 04:33:25,-14.48,-70.6411,43.7,77,73,3.31
535,Buraydah,SA,2021-09-09 04:33:26,26.326,43.975,79.25,16,7,2.86
536,Calabar,NG,2021-09-09 04:33:26,4.9517,8.322,74.17,97,99,2.01
537,Porto Velho,BR,2021-09-09 04:33:26,-8.7619,-63.9039,77.05,83,40,0.0
538,Krasnouralsk,RU,2021-09-09 04:33:15,58.3638,60.0407,47.32,92,100,8.86
539,Mayor Pablo Lagerenza,PY,2021-09-09 04:33:27,-19.9309,-60.7718,64.38,42,100,5.99
540,Mushie,CD,2021-09-09 04:33:27,-3.0167,16.9,73.6,86,30,2.42
541,Beloha,MG,2021-09-09 04:33:27,-25.1667,45.05,69.55,70,0,7.52
542,Sol-Iletsk,RU,2021-09-09 04:33:28,51.1631,54.9918,61.47,38,92,13.91
543,Flin Flon,CA,2021-09-09 04:33:28,54.7682,-101.865,52.43,76,63,4.72
544,Rio Grande,BR,2021-09-09 04:33:28,-32.035,-52.0986,60.94,90,78,13.15
545,Sorong,ID,2021-09-09 04:33:29,-0.8833,131.25,84.6,73,50,2.89
546,Duku,NG,2021-09-09 04:33:29,11.2361,4.9073,70.72,91,77,4.74
547,Bandarbeyla,SO,2021-09-09 04:33:30,9.4942,50.8122,82.63,52,99,28.9
548,Otavi,NA,2021-09-09 04:33:30,-19.65,17.3333,66.87,26,60,12.19
549,Codrington,AU,2021-09-09 04:33:30,-38.2667,141.9667,66.25,57,100,18.3
550,Haines Junction,CA,2021-09-09 04:33:31,60.7522,-137.5108,48.15,71,23,3.44
551,Manaure,CO,2021-09-09 04:33:31,11.7751,-72.4445,83.55,74,42,13.44
552,Byron Bay,AU,2021-09-09 04:33:32,-28.65,153.6167,78.91,56,0,12.3
553,Torbay,CA,2021-09-09 04:33:32,47.6666,-52.7314,58.87,91,75,3.44
554,Ukiah,US,2021-09-09 04:33:32,39.1502,-123.2078,80.49,40,1,4.61
555,Great Yarmouth,GB,2021-09-09 04:29:45,52.6083,1.7305,63.23,83,87,7.76
556,Kozuchow,PL,2021-09-09 04:33:33,51.7456,15.5949,52.66,59,7,7.34
557,Misratah,LY,2021-09-09 04:33:33,32.3754,15.0925,75.45,63,5,3.78
558,Birjand,IR,2021-09-09 04:33:33,32.8663,59.2211,73.87,18,0,16.11
559,Gua Musang,MY,2021-09-09 04:33:34,4.8823,101.9644,92.86,45,94,1.66
560,Tacoronte,ES,2021-09-09 04:33:34,28.4769,-16.4102,69.26,85,0,9.22
561,Tessalit,ML,2021-09-09 04:33:34,20.1986,1.0114,86.45,29,8,4.79
562,Plakhtiyivka,UA,2021-09-09 04:33:35,46.1006,29.7217,59.61,42,0,7.65
563,Itarema,BR,2021-09-09 04:33:35,-2.9248,-39.9167,77.83,83,17,15.82
564,Salinopolis,BR,2021-09-09 04:33:36,-0.6136,-47.3561,77.45,87,15,7.47
565,Grimmen,DE,2021-09-09 04:33:36,54.1121,13.0405,55.76,80,24,6.53
566,Eureka,US,2021-09-09 04:33:37,40.8021,-124.1637,55.58,93,60,3.89
567,Pisco,PE,2021-09-09 04:33:37,-13.7,-76.2167,60.03,88,4,11.5
568,Tezu,IN,2021-09-09 04:33:37,27.9167,96.1667,90.14,55,97,3.56
569,Altona,DE,2021-09-09 04:33:38,53.55,9.9333,58.66,90,0,4.61
570,Linares,CL,2021-09-09 04:33:38,-35.85,-71.6,42.75,82,42,3.33
571,Zhicheng,CN,2021-09-09 04:33:39,30.2956,111.5047,81.32,73,100,1.79
572,Raudeberg,NO,2021-09-09 04:33:39,61.9875,5.1352,59.2,95,100,3.0
573,Kundiawa,PG,2021-09-09 04:33:39,-6.0167,144.9667,73.72,71,98,3.94
574,Heihe,CN,2021-09-09 04:32:07,50.2441,127.4902,66.78,76,100,7.02
575,Tahta,EG,2021-09-09 04:33:40,26.7693,31.5021,80.92,27,0,11.01
576,Fare,PF,2021-09-09 04:33:40,-16.7,-151.0167,78.48,73,5,8.99
577,Port Hawkesbury,CA,2021-09-09 04:33:40,45.6169,-61.3485,63.59,96,75,1.99
578,Kismayo,SO,2021-09-09 04:33:41,-0.3582,42.5454,79.18,77,78,14.5
579,Batesville,US,2021-09-09 04:32:32,35.7698,-91.641,69.84,59,1,0.0
580,Mehriz,IR,2021-09-09 04:33:41,31.5917,54.4318,72.1,21,0,5.28
581,Ariquemes,BR,2021-09-09 04:33:41,-9.9133,-63.0408,82.08,50,79,2.39
582,Balkanabat,TM,2021-09-09 04:33:42,39.5108,54.3671,77.52,26,0,11.14
583,La Ronge,CA,2021-09-09 04:33:42,55.1001,-105.2842,62.85,59,90,9.22
584,Sayyan,YE,2021-09-09 04:33:42,15.1718,44.3244,68.85,38,60,1.79
585,Vardo,NO,2021-09-09 04:33:42,70.3705,31.1107,37.6,88,96,19.04
586,Coos Bay,US,2021-09-09 04:33:43,43.3665,-124.2179,58.98,95,90,4.61
587,Ambunti,PG,2021-09-09 04:33:43,-4.2365,142.8448,84.69,75,81,4.43
588,Rocha,UY,2021-09-09 04:33:43,-34.4833,-54.3333,54.45,88,92,12.66
589,Olafsvik,IS,2021-09-09 04:33:44,64.8945,-23.7142,50.11,81,15,13.02
590,Haimen,CN,2021-09-09 04:33:44,23.1935,116.6142,91.29,69,93,9.37
591,Wanxian,CN,2021-09-09 04:33:44,30.8039,108.3897,86.4,56,58,3.44
592,Rorvik,NO,2021-09-09 04:33:45,64.8621,11.2373,50.11,100,75,3.44
